region,supplysector,subsector0,subsector,technology,year,ghg,emiss.coef
KS,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
KS,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
KY,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
KY,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
KY,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
KY,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
KY,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
KY,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
LA,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
LA,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
LA,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
LA,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
LA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
LA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
LA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
LA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
MA,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
MA,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
MA,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
MA,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
MA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
MA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
MA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
MA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
MD,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
MD,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
MD,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
MD,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
MD,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
MD,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
MD,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
MD,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
ME,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
ME,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
ME,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
ME,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
ME,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
ME,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
ME,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
ME,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
MI,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
MI,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
MI,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
MI,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
MI,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
MI,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
MN,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
MN,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
MN,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
MN,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
MN,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
MN,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
MO,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
MO,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
MO,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
MO,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
MO,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
MO,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
MS,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
MS,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
MS,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
MS,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
MS,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
MS,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
MS,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
MS,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
MT,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
MT,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
MT,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
MT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
MT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
MT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
NC,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
NC,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
NC,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
NC,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
NC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
NC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
NC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
NC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
ND,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
ND,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
ND,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
ND,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
ND,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
ND,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
NE,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
NE,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
NE,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
NE,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
NE,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
NE,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
NH,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
NH,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
NH,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
NH,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
NH,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
NH,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
NH,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
NH,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
NJ,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
NJ,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
NJ,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
NJ,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
NJ,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
NJ,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
NJ,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
NJ,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
NM,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
NM,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
NM,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
NM,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
NM,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
NM,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
NV,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
NV,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
NV,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
NV,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
NV,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
NV,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
NY,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
NY,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
NY,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
NY,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
NY,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
NY,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
NY,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
NY,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
OH,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
OH,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
OH,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
OH,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
OH,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
OH,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
OK,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
OK,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
OK,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
OK,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
OK,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
OK,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
OR,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
OR,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
OR,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
OR,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
OR,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
OR,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
OR,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
OR,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
PA,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
PA,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
PA,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
PA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
PA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
PA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
RI,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
RI,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
RI,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
RI,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
RI,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
RI,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
RI,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
RI,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
SC,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
SC,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
SC,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
SC,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
SC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
SC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
SC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
SC,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
SD,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
SD,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
SD,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
SD,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
SD,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
SD,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
TN,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
TN,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
TN,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
TN,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
TN,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
TN,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
TX,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
TX,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
TX,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
TX,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
TX,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
TX,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
TX,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
TX,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
UT,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
UT,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
UT,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
UT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
UT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
UT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
VA,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
VA,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
VA,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
VA,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
VA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
VA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
VA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
VA,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
VT,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
VT,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
VT,base load generation,coal,coal_base_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
VT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
VT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
VT,intermediate generation,coal,coal_int_IGCC,coal (IGCC) (dry cooling),2020,SO2_1,0.00645
WA,base load generation,coal,coal_base_IGCC,coal (IGCC) (seawater),2020,SO2_1,0.00645
WA,base load generation,coal,coal_base_IGCC,coal (IGCC) (once through),2020,SO2_1,0.00645
WA,base load generation,coal,coal_base_IGCC,coal (IGCC) (recirculating),2020,SO2_1,0.00645
