sector,subsector,technology,ghg,GCAM_Sector,GCAM_Sector_1,EIS Sector,Source Description,SCC LEVEL 1,SCC LEVEL 2
OilCrop,OilCrop_ArkWhtRedR,OilCrop_ArkWhtRedR_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_California,OilCrop_California_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_California,OilCrop_California_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_California,OilCrop_California_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_California,OilCrop_California_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_GreatBasin,OilCrop_GreatBasin_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_GreatBasin,OilCrop_GreatBasin_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_GreatBasin,OilCrop_GreatBasin_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_GreatBasin,OilCrop_GreatBasin_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_GreatLakes,OilCrop_GreatLakes_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_GreatLakes,OilCrop_GreatLakes_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_GreatLakes,OilCrop_GreatLakes_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_GreatLakes,OilCrop_GreatLakes_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_MissouriR,OilCrop_MissouriR_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_MissouriR,OilCrop_MissouriR_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_MissouriR,OilCrop_MissouriR_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_MissouriR,OilCrop_MissouriR_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_MissppRN,OilCrop_MissppRN_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_MissppRN,OilCrop_MissppRN_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_MissppRN,OilCrop_MissppRN_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_MissppRN,OilCrop_MissppRN_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_MissppRS,OilCrop_MissppRS_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_MissppRS,OilCrop_MissppRS_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_NelsonR,OilCrop_NelsonR_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_NelsonR,OilCrop_NelsonR_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_NelsonR,OilCrop_NelsonR_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_NelsonR,OilCrop_NelsonR_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_OhioR,OilCrop_OhioR_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_OhioR,OilCrop_OhioR_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_OhioR,OilCrop_OhioR_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_OhioR,OilCrop_OhioR_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_RioGrande,OilCrop_RioGrande_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_RioGrande,OilCrop_RioGrande_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_RioGrande,OilCrop_RioGrande_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_RioGrande,OilCrop_RioGrande_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_TennR,OilCrop_TennR_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_TennR,OilCrop_TennR_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_TexasCst,OilCrop_TexasCst_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_TexasCst,OilCrop_TexasCst_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_TexasCst,OilCrop_TexasCst_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_TexasCst,OilCrop_TexasCst_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaColoRN,OilCrop_UsaColoRN_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaColoRN,OilCrop_UsaColoRN_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaColoRN,OilCrop_UsaColoRN_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaColoRN,OilCrop_UsaColoRN_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaColoRS,OilCrop_UsaColoRS_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaColoRS,OilCrop_UsaColoRS_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaColoRS,OilCrop_UsaColoRS_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaColoRS,OilCrop_UsaColoRS_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaCstE,OilCrop_UsaCstE_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaCstE,OilCrop_UsaCstE_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaCstE,OilCrop_UsaCstE_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaCstE,OilCrop_UsaCstE_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaCstNE,OilCrop_UsaCstNE_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaCstNE,OilCrop_UsaCstNE_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaCstNE,OilCrop_UsaCstNE_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaCstNE,OilCrop_UsaCstNE_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaCstSE,OilCrop_UsaCstSE_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaCstSE,OilCrop_UsaCstSE_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaCstSE,OilCrop_UsaCstSE_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaCstSE,OilCrop_UsaCstSE_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaPacNW,OilCrop_UsaPacNW_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaPacNW,OilCrop_UsaPacNW_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaPacNW,OilCrop_UsaPacNW_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCrop_UsaPacNW,OilCrop_UsaPacNW_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCropTree_California,OilCropTree_California_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCropTree_California,OilCropTree_California_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCropTree_California,OilCropTree_California_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCropTree_California,OilCropTree_California_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCropTree_Caribbean,OilCropTree_Caribbean_IRR_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCropTree_Caribbean,OilCropTree_Caribbean_IRR_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCropTree_Caribbean,OilCropTree_Caribbean_RFD_hi,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OilCrop,OilCropTree_Caribbean,OilCropTree_Caribbean_RFD_lo,NH3_AGR,Agriculture,OilCrop,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_ArkWhtRedR,OtherGrain_ArkWhtRedR_IRR_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_ArkWhtRedR,OtherGrain_ArkWhtRedR_IRR_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_ArkWhtRedR,OtherGrain_ArkWhtRedR_RFD_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_ArkWhtRedR,OtherGrain_ArkWhtRedR_RFD_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_California,OtherGrain_California_IRR_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_California,OtherGrain_California_IRR_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_California,OtherGrain_California_RFD_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_California,OtherGrain_California_RFD_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_FraserR,OtherGrain_FraserR_IRR_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_FraserR,OtherGrain_FraserR_IRR_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_FraserR,OtherGrain_FraserR_RFD_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_FraserR,OtherGrain_FraserR_RFD_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_GreatBasin,OtherGrain_GreatBasin_IRR_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_GreatBasin,OtherGrain_GreatBasin_IRR_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_GreatBasin,OtherGrain_GreatBasin_RFD_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_GreatBasin,OtherGrain_GreatBasin_RFD_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_GreatLakes,OtherGrain_GreatLakes_IRR_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_GreatLakes,OtherGrain_GreatLakes_IRR_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_GreatLakes,OtherGrain_GreatLakes_RFD_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_GreatLakes,OtherGrain_GreatLakes_RFD_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MexCstNW,OtherGrain_MexCstNW_IRR_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MexCstNW,OtherGrain_MexCstNW_IRR_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MexCstNW,OtherGrain_MexCstNW_RFD_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MexCstNW,OtherGrain_MexCstNW_RFD_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MissouriR,OtherGrain_MissouriR_IRR_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MissouriR,OtherGrain_MissouriR_IRR_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MissouriR,OtherGrain_MissouriR_RFD_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MissouriR,OtherGrain_MissouriR_RFD_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MissppRN,OtherGrain_MissppRN_IRR_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MissppRN,OtherGrain_MissppRN_IRR_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MissppRN,OtherGrain_MissppRN_RFD_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MissppRN,OtherGrain_MissppRN_RFD_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MissppRS,OtherGrain_MissppRS_IRR_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MissppRS,OtherGrain_MissppRS_IRR_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MissppRS,OtherGrain_MissppRS_RFD_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_MissppRS,OtherGrain_MissppRS_RFD_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_NelsonR,OtherGrain_NelsonR_IRR_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_NelsonR,OtherGrain_NelsonR_IRR_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_NelsonR,OtherGrain_NelsonR_RFD_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_NelsonR,OtherGrain_NelsonR_RFD_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_OhioR,OtherGrain_OhioR_IRR_hi,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
OtherGrain,OtherGrain_OhioR,OtherGrain_OhioR_IRR_lo,NH3_AGR,Agriculture,OtherGrain,Agriculture - Fertilizer Application,Nonpoint,Miscellaneous Area Sources,Agriculture Production - Crops
